country_code,country_name,indicator_code,indicator_name,year,value
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1997,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1996,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1995,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1994,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1993,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1992,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1991,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1990,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1989,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1988,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1987,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1986,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1985,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1984,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1983,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1982,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1981,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1980,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1979,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1978,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1977,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1976,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1975,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1974,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1973,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1972,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1971,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1970,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1969,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1968,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1967,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1966,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1965,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1964,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1963,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1962,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1961,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1960,
IND,India,GFDD.SI.01,Bank_Z_score,2021,19.43808
IND,India,GFDD.SI.01,Bank_Z_score,2020,19.00172
IND,India,GFDD.SI.01,Bank_Z_score,2019,17.56805
IND,India,GFDD.SI.01,Bank_Z_score,2018,16.4891
IND,India,GFDD.SI.01,Bank_Z_score,2017,15.45114
IND,India,GFDD.SI.01,Bank_Z_score,2016,17.14082
IND,India,GFDD.SI.01,Bank_Z_score,2015,16.17971
IND,India,GFDD.SI.01,Bank_Z_score,2014,16.44565
IND,India,GFDD.SI.01,Bank_Z_score,2013,17.16692
IND,India,GFDD.SI.01,Bank_Z_score,2012,17.02201
IND,India,GFDD.SI.01,Bank_Z_score,2011,16.88878
IND,India,GFDD.SI.01,Bank_Z_score,2010,17.18352
IND,India,GFDD.SI.01,Bank_Z_score,2009,16.65333
