country_code,year,GFDD.SI.01,GFDD.SI.02,GFDD.SI.04,GFDD.SI.06,GFDD.EI.01,GFDD.EI.05,GFDD.EI.06,GFDD.DI.01,GFDD.DI.05,GFDD.DI.12,FB.AST.NPER.ZS,FD.AST.PRVT.GD.ZS,FM.LBL.BMNY.GD.ZS,NY.GDP.MKTP.KD.ZG,FP.CPI.TOTL.ZG,NY.GDP.PCAP.CD,SP.POP.TOTL,GC.DOD.TOTL.GD.ZS,BX.KLT.DINV.WD.GD.ZS,FS.AST.PRVT.GD.ZS
MMR,2006,1.463256,NA,53.50104,66.98413,NA,0.0805471,24.36967,3.916075,20.22295,3.916075,NA,3.87713991831058,20.0218744020637,13.0761013792372,19.9964873359214,303.495087119254,47785135,NA,1.90182128285749,3.87713991831058
MMR,2005,0.2208635,NA,63.10847,NA,NA,NA,NA,4.677184,21.66431,4.677184,NA,4.65705970100153,21.5710719112452,13.5689500216456,9.36861814196704,252.685193060728,47438365,NA,1.95966396539679,4.65705970100153
MMR,2004,NA,NA,58.60893,NA,NA,NA,NA,4.474918,21.64755,4.474918,NA,4.74016289477332,22.9306905545076,13.5646616163416,4.53421374129692,224.508811413327,47068772,NA,2.0001628964787,4.74016289477332
MMR,2003,NA,NA,66.79419,NA,NA,NA,NA,4.13702,20.63064,4.13702,NA,4.095681213224,20.4245482624884,13.8439968903798,36.5897175323924,224.292688912409,46667192,NA,2.3777576671811,4.095681213224
MMR,2002,NA,NA,68.78624,NA,NA,NA,NA,11.07825,29.78593,11.07825,NA,10.344847140877,27.8140472466073,12.0255134340315,57.0745112621703,146.598390364449,46232653,NA,2.22070502562137,10.344847140877
MMR,2001,NA,NA,59.20671,NA,NA,NA,NA,11.1752,33.03135,11.1752,NA,11.002171582463,32.5198546010872,11.3439970699605,21.101305376923,141.525660705722,45771139,NA,3.21565753506977,11.002171582463
MMR,2000,NA,NA,52.97998,NA,NA,NA,NA,8.945747,29.58039,8.945747,NA,9.51740928593184,31.4706691750898,13.7459305561226,-0.109165514668565,196.619580625284,45290841,NA,2.86117768008645,9.51740928593184
MMR,1999,NA,NA,60.80697,NA,NA,NA,NA,8.151311,25.92002,8.151311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1998,NA,NA,78.82935,NA,NA,NA,NA,9.990849,27.86003,9.990849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1997,NA,NA,87.9595,NA,NA,NA,NA,12.08702,34.08128,12.08702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1996,NA,NA,74.72285,NA,NA,NA,NA,10.8465,36.41747,10.8465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1995,NA,NA,67.09501,NA,NA,NA,NA,8.510026,33.94923,8.510026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1994,NA,NA,66.59705,NA,NA,NA,NA,6.802009,31.60409,6.802009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1993,NA,NA,74.65462,NA,NA,NA,NA,7.641943,32.4192,7.641943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1992,NA,NA,80.34877,NA,NA,NA,NA,8.884813,35.69071,8.884813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1991,NA,NA,65.57454,NA,NA,NA,NA,7.456373,34.24949,7.456373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1990,NA,NA,54.75124,NA,NA,NA,NA,5.211719,30.63982,5.211719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1989,NA,NA,30.04237,NA,NA,NA,NA,3.247241,30.64472,3.247241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1988,NA,NA,32.47913,NA,NA,NA,NA,3.865021,32.12755,3.865021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1987,NA,NA,31.161,NA,NA,NA,NA,4.694424,28.06007,4.694424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1986,NA,NA,35.15598,NA,NA,NA,NA,5.23227,41.35736,5.23227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1985,NA,NA,36.35167,NA,NA,NA,NA,5.04079,33.04984,5.04079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1984,NA,NA,35.97058,NA,NA,NA,NA,4.633533,35.65268,4.633533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1983,NA,NA,47.8079,NA,NA,NA,NA,5.43908,32.43165,5.43908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1982,NA,NA,54.85233,NA,NA,NA,NA,5.5078,30.226,5.5078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1981,NA,NA,71.30826,NA,NA,NA,NA,6.23397,29.39783,6.23397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1980,NA,NA,80.17307,NA,NA,NA,NA,5.763978,26.90487,5.763978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1979,NA,NA,97.76155,NA,NA,NA,NA,5.985134,25.3318,5.985134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1978,NA,NA,157.01,NA,NA,NA,NA,7.694813,23.73246,7.694813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1977,NA,NA,151.9616,NA,NA,NA,NA,6.110965,22.08783,6.110965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1976,NA,NA,123.2472,NA,NA,NA,NA,5.249096,23.72702,5.249096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1975,NA,NA,79.40704,NA,NA,NA,NA,3.689814,25.52515,3.689814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1974,NA,NA,63.42157,NA,NA,NA,NA,3.730536,29.63582,3.730536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1973,NA,NA,87.91396,NA,NA,NA,NA,6.864531,33.49002,6.864531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1972,NA,NA,79.18594,NA,NA,NA,NA,6.457636,29.46862,6.457636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1971,NA,NA,61.99619,NA,NA,NA,NA,4.711794,25.31865,4.711794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1970,NA,NA,65.72208,NA,NA,NA,NA,4.782157,24.82578,4.782157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1969,NA,NA,39.24051,NA,NA,NA,NA,2.253843,24.89614,2.253843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1968,NA,NA,28.27804,NA,NA,NA,NA,2.041281,27.08404,2.041281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1967,NA,NA,24.37107,NA,NA,NA,NA,1.973391,29.98281,1.973391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1966,NA,NA,26.91706,NA,NA,NA,NA,2.272728,30.17971,2.272728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1965,NA,NA,34.77218,NA,NA,NA,NA,2.014309,29.40891,2.014309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1964,NA,NA,46.52174,NA,NA,NA,NA,3.00393,32.32734,3.00393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1963,NA,NA,59.44541,NA,NA,NA,NA,4.8972,35.63677,4.8972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1962,NA,NA,68.46716,NA,NA,NA,NA,7.344186,29.09488,7.344186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1961,NA,NA,70.77922,NA,NA,NA,NA,7.055013,26.76374,7.055013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,2021,20.71885,NA,104.0908,34.20774,1.956599,0.9973451,8.308586,127.6009,133.2789,127.6009,1.67512094984983,127.231986109747,132.547636040633,3.31534954399166,2.47710241465447,10903.1037480772,34282399,63.2668366732951,5.41626377085161,127.260894609568
MYS,2020,20.40033,1.5671267,106.0901,34.70438,1.874789,0.7328537,6.081897,134.1007,137.7731,134.1007,1.56712671073387,133.785749444008,137.093713910382,-5.45684658426701,-1.1387021539305,9957.52626697613,33889558,62.0067215079956,1.20275464255821,133.816995520751
MYS,2019,21.13619,1.5161209,105.982,33.37082,1.929691,1.165243,9.859034,120.8421,123.0736,120.8421,1.51612089778374,120.678377528772,122.907052812222,4.41318742129586,0.662891865764326,10920.191763972,33440596,52.4213502111087,2.50697705748044,120.706946299114
MYS,2018,20.40258,1.468191,104.0366,31.69315,2.033724,1.201691,10.60129,120.2722,125.1048,120.2722,1.46819096481044,120.246183069506,125.07786465746,4.84308697634881,0.884709160571235,10901.8019954421,32910967,51.1859148842757,2.31458721219734,120.276311883907
MYS,2017,19.69873,1.5491872,103.3141,16.1971,2.149752,1.227418,11.48143,117.1273,122.5343,117.1273,1.54918722685231,117.127301648807,122.534205616143,5.81272240983328,3.87120115774237,9862.54806612235,32355644,50.0496777392469,2.9358203805856,117.167568374282
MYS,2016,18.00918,1.6142683,101.8336,17.07341,1.92698,1.035196,10.53282,121.9349,128.5837,121.9349,1.61426825593084,121.935428885839,128.584186484846,4.44978139761541,2.09056659525742,9476.53409809923,31789685,51.8905275342534,4.47130958598651,121.979820601963
MYS,2015,16.5578,1.6068283,98.94976,18.20177,1.89576,0.9642358,10.33007,123.0649,132.813,123.0649,1.60682828804839,123.06518059017,132.812779305956,5.09153242155011,2.10438980238359,9648.6797937523,31232798,53.5744697326154,3.27094402931735,123.10362963114
MYS,2014,19.77577,1.6457855,94.17793,20.22866,2.469313,1.365216,12.712,120.5289,137.1028,120.5289,1.64578545979143,120.528683526807,137.102328593906,6.00672194558203,3.14299050879095,11013.3107334403,30696137,52.6758487332831,3.14122940365348,120.578651022847
MYS,2013,19.0734,1.8491466,91.38457,23.44336,2.535486,1.480192,14.24722,119.7936,140.0929,119.7936,1.84914657141208,119.79291768953,140.092353976818,4.69372252557893,2.10501231233612,10713.6407638899,30174265,52.9992519246741,3.49431175959971,119.899693910412
MYS,2012,19.24909,2.0158431,89.19823,25.28317,2.878008,1.730078,16.94151,114.0538,136.8038,114.0538,2.01584311320696,114.054285705461,136.80386813555,5.47345419253853,1.66357102479206,10600.5744240026,29662831,51.6464316160996,2.82905738174529,114.124529817132
MYS,2011,20.73016,2.6813903,86.96878,27.43478,4.936512,2.901116,29.08177,108.355,133.8901,108.355,2.6813903080324,108.354991867137,133.890596574756,5.29391283414003,3.1744709215131,10217.1068585031,29162039,50.0286816425423,5.07446032143377,108.425936705379
MYS,2010,15.13594,3.3540267,89.1182,29.08211,2.836121,1.080191,12.92425,107.0374,129.6452,107.0374,3.35402670735158,107.037442448206,129.644648612903,7.42484738326097,1.62285235577035,8899.34505544675,28655776,49.5598230655171,4.26864663854031,107.122752573885
MYS,2009,14.5398,3.5999999,86.76668,27.03987,2.587713,0.8047033,9.49856,111.4473,139.1656,111.4473,3.62656549307932,111.447312995454,139.16562087384,-1.51352871598714,0.583308405623702,7191.43287234626,28124778,50.8357455983458,0.056692316075743,111.606889987937
MYS,2008,14.55326,4.8000002,89.58011,22.5188,2.290307,0.4391519,5.334678,96.60458,113.4073,96.60458,4.8081809717361,96.6045684844061,119.590240517141,4.83176988913097,5.44078221100769,8371.82156086005,27570059,39.7997028374607,3.28081949125174,96.7482535065206
MYS,2007,13.62471,6.5,90.64994,16.2714,1.904846,0.6097155,7.639638,101.4203,117.9045,101.4203,6.49881057815871,101.420335166982,125.202378366958,6.29878592740947,2.02735317779569,7168.93031942508,26998389,40.0881257702829,4.68684578287436,101.580075160148
MYS,2006,13.55801,8.5,92.87351,11.96057,1.523101,0.4336394,5.102765,103.4892,118.9873,103.4892,8.49559864909982,103.48916693477,129.338226236628,5.5848470671515,3.60923564224389,6158.40785533236,26417909,40.5883961366256,4.72716484834358,103.663830374316
MYS,2005,15.79909,9.3999996,97.36262,15.84541,2.513576,1.086297,12.50022,106.2929,117.1615,106.2929,9.3902395222525,106.292938639901,124.964121884925,5.33213916141486,2.97507092684449,5555.58179951206,25836071,42.0675597614326,2.73438734940078,106.524431907379
MYS,2004,16.71206,11.7,94.84209,16.70504,3.614074,1.871441,22.55502,111.6288,126.3368,111.6288,NA,111.628782528352,131.711368873289,6.78343772370305,1.42127115937402,4939.24851854427,25256772,45.6966383151073,3.50787262049412,111.937605148211
MYS,2003,14.67114,13.9,98.81043,16.68151,2.619574,1.183648,14.54877,118.5914,127.9944,118.5914,NA,118.591510355351,132.311271848845,5.7884992858875,1.08967632577286,4465.32194567208,24679602,45.0766412986635,2.92094209456765,118.974148880103
MYS,2002,14.90391,15.9,101.2233,15.25691,2.766225,1.061388,12.88055,121.3518,129.369,121.3518,NA,121.351916819106,133.104466943551,5.39098830692797,1.80787246281536,4184.03163773539,24102477,43.047339208221,3.16612432250471,121.827344934405
MYS,2001,14.46746,17.799999,100.9292,15.69316,2.731016,0.809767,9.64867,127.2322,135.3061,127.2322,NA,127.232205831884,138.460702498827,0.517675319192861,1.41678473206098,3943.79943910239,23526538,NA,0.59702931825207906,129.101375578239
MYS,2000,16.62093,15.4,112.2977,15.26384,2.276363,0.5941889,11.71739,126.7294,122.6989,126.7294,NA,126.729338410947,122.69875028409,8.85886816969386,1.53474023697699,4083.52874483605,22967816,NA,4.03842862393763,134.999853925775
MYS,1999,NA,16.6,115.9884,NA,NA,NA,NA,141.6665,132.1212,141.6665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1998,NA,18.6,133.9973,NA,NA,NA,NA,152.85,125.1519,152.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1997,NA,NA,140.4939,NA,NA,NA,NA,154.892,125.5068,154.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1996,NA,NA,132.2959,NA,NA,NA,NA,138.3747,120.1252,138.3747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1995,NA,NA,120.181,NA,NA,NA,NA,124.1598,115.6298,124.1598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1994,NA,NA,110.5437,NA,NA,NA,NA,108.9097,111.039,108.9097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1993,NA,NA,103.6184,NA,NA,NA,NA,105.7069,113.0341,105.7069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1992,NA,NA,118.7102,NA,NA,NA,NA,108.2571,102.2232,108.2571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1991,NA,NA,128.7239,NA,NA,NA,NA,73.76054,66.3088,73.76054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1990,NA,NA,126.4639,NA,NA,NA,NA,69.41267,64.37711,69.41267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1989,NA,NA,79.72488,NA,NA,NA,NA,95.65251,129.4822,95.65251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1988,NA,NA,77.73749,NA,NA,NA,NA,86.46249,121.0794,86.46249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1987,NA,NA,76.4886,NA,NA,NA,NA,89.57661,127.0272,89.57661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1986,NA,NA,77.8968,NA,NA,NA,NA,101.466,140.7618,101.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1985,NA,NA,83.151840000000007,NA,NA,NA,NA,88.17465,115.1362,88.17465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1984,NA,NA,79.35358,NA,NA,NA,NA,74.89014,102.1046,74.89014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1983,NA,NA,77.42252,NA,NA,NA,NA,69.9269,99.15067,69.9269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1982,NA,NA,72.80151,NA,NA,NA,NA,62.73293,95.76022,62.73293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1981,NA,NA,72.02209,NA,NA,NA,NA,57.76144,89.42738,57.76144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1980,NA,NA,71.95377,NA,NA,NA,NA,49.90939,80.64156,49.90939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1979,NA,NA,64.23446,NA,NA,NA,NA,41.47747,73.87881,41.47747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1978,NA,NA,62.01801,NA,NA,NA,NA,39.19284,73.25555,39.19284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1977,NA,NA,58.31215,NA,NA,NA,NA,35.82375,71.72542,35.82375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1976,NA,NA,55.44002,NA,NA,NA,NA,33.98255,71.31707,33.98255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1975,NA,NA,56.64759,NA,NA,NA,NA,34.31578,71.22291,34.31578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1974,NA,NA,56.2001,NA,NA,NA,NA,28.2365,59.84994,28.2365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1973,NA,NA,73.70628,NA,NA,NA,NA,27.78935,47.92768,27.78935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1972,NA,NA,64.17799,NA,NA,NA,NA,24.24051,47.75949,24.24051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1971,NA,NA,66.88328,NA,NA,NA,NA,22.56272,42.70938,22.56272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1970,NA,NA,66.87027,NA,NA,NA,NA,21.28667,40.90456,21.28667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1969,NA,NA,62.29597,NA,NA,NA,NA,18.37226,38.24033,18.37226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1968,NA,NA,63.59839,NA,NA,NA,NA,16.57675,34.38156,16.57675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1967,NA,NA,69.25275,NA,NA,NA,NA,14.39254,28.94489,14.39254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1966,NA,NA,70.22783,NA,NA,NA,NA,13.19755,28.69583,13.19755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1965,NA,NA,70.29336,NA,NA,NA,NA,12.36464,30.2895,12.36464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1964,NA,NA,68.46039,NA,NA,NA,NA,11.18847,26.25382,11.18847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1963,NA,NA,71.24031,NA,NA,NA,NA,11.95992,26.73217,11.95992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1962,NA,NA,63.40111,NA,NA,NA,NA,11.19634,30.60225,11.19634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1961,NA,NA,61.30953,NA,NA,NA,NA,10.61491,30.34181,10.61491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYS,1960,NA,NA,52.03073,NA,NA,NA,NA,8.080463,28.20491,8.080463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,2021,24.13341,NA,64.24193,22.91007,3.558048,1.159075,9.153131,49.94146,70.42349,70.67068,3.95540769439997,49.9413218056665,90.3671908068556,5.71473313185116,3.92718022100332,3484.38593882819,113100950,NA,3.04078855310045,49.941324910651
PHL,2020,22.16999,3.5319585,67.42352,25.06918,4.348859,0.9596249,7.912434,52.0733,69.50153,71.78716,3.5324621315646,52.0356880430133,90.490531684255,-9.51829474045297,2.3931623931624,3227.57910235199,112081264,NA,1.88586363211171,52.0356914003601
PHL,2019,22.45145,1.9742842,72.77304,16.42112,3.930733,1.332377,11.19125,47.97355,59.15186,64.76389,1.97428417462379,47.9736655763908,76.597175965451,6.11852566221303,2.39206534422404,3400.78949767074,110804683,NA,2.30117498598294,47.9736686643137
PHL,2018,21.54946,1.6736361,73.56164,13.02322,3.581157,1.040366,8.992078,47.56274,57.47213,63.29167,1.67363606149179,47.5627874544772,74.5151872516091,6.34148557153473,5.30934661627707,3168.51036609727,109465287,NA,2.86833826070497,47.5627907969006
PHL,2017,21.11479,1.5793112,68.64158,9.663229,3.590812,1.209131,10.81794,45.60504,59.78715,62.26065,1.5793111524775,45.6051941004959,75.417721370487,6.9309883258402,2.85318772590947,3038.12124959289,108119693,NA,3.12238778404896,45.6051977878358
PHL,2016,20.51461,1.7158481,65.35923,12.5832,3.392422,1.215517,10.97862,42.86445,74.10986,42.86445,1.71584803855675,42.8645139584252,74.0565179179427,7.14945675000752,1.25369880080982,2985.19564024046,106735719,NA,2.59850803494211,42.8645179928199
PHL,2015,20.69572,1.8854782,63.76429,12.95185,3.463054,1.158058,10.79052,39.90369,70.91615,39.90369,1.8854782076355,39.9037781558118,70.9165638847882,6.34830971672761,0.674192536845408,2909.85818010301,105312992,NA,1.84018010717942,39.9037835751425
PHL,2014,19.79133,2.0246867,61.87344,31.70959,3.436024,1.269359,12.22298,37.57837,68.53046,37.57837,2.02468665436274,37.5782780830737,68.5701974632999,6.34798748260867,3.59782343864211,2866.83803761407,103767130,43.426338941462,1.92937522802216,37.5782838049623
PHL,2013,19.7629,2.4408645,57.6507,38.87945,3.238279,1.500033,13.44438,34.33572,66.83659,34.33572,2.44086452225224,34.3357216361163,66.8366025320504,6.75053130142255,2.58268766141795,2781.27957677397,102076336,47.1441818576352,1.31642638378197,34.3357279070115
PHL,2012,23.33885,2.2228948,65.005,33.46077,3.501565,1.648518,13.88743,31.90532,56.3049,31.90532,2.20068041783046,31.9053651847095,56.3049908825962,6.89695171050985,3.02696391124796,2614.61644401308,100175512,49.1574552067049,1.22763000703119,31.9053759841345
PHL,2011,21.59678,2.5554577,60.85786,32.74436,3.724693,1.399732,12.81753,30.4975,57.38415,30.4975,2.52887904557003,30.497627976186,57.3844126029505,3.85823282795663,4.7184170471842,2383.91892522087,98248614,48.8058481254572,0.856963002985963,30.497639750655
PHL,2010,19.79657,3.3807434,55.32231,29.41231,4.079188,1.405755,14.01932,28.33251,58.81291,28.33251,3.34951747323682,28.3324661028013,58.8129288699865,7.33449996034538,3.78983634797591,2162.91375885614,96337125,50.1962414764938,0.513698049517659,28.3324788107778
PHL,2009,18.24859,3.5,53.47214,25.08533,3.901176,1.136082,12.053,27.8967,59.41169,27.8967,3.46095790428879,27.8966541790801,59.4116189042727,1.44832306275669,4.21903052064628,1864.45043406471,94384250,52.4006931344165,1.17324821246427,27.8966684153138
PHL,2008,16.8343,4.5999999,55.71119,24.68215,3.672646,0.5936211,6.726737,27.87608,56.99871,27.87608,NA,27.8760462230246,56.9987238589589,4.34448730509183,8.26044703595725,1959.29233534978,92699095,52.4322709324654,0.737800589215242,27.8760610609157
PHL,2007,20.39178,5.8000002,50.8831,30.34148,4.253044,1.240977,11.27566,22.01969,50.10392,26.60449,NA,27.6390067239182,57.9283385499564,6.51929155018938,2.90000000000003,1712.65543282793,91075184,51.5748916279875,1.87121245887706,27.6390233179633
PHL,2006,20.83649,7.5,49.92857,33.62443,3.765915,1.239568,11.74748,23.08951,52.24474,27.60936,NA,27.4706766802913,58.0785237559028,5.31641682136939,5.4852320675105,1426.14649179546,89508986,58.7978739921016,2.12091886479217,27.4706949162292
PHL,2005,19.98319,10,55.17232,25.80065,5.01019,1.252562,12.41028,23.79252,48.3702,27.89662,NA,27.8965531129931,52.0784952024137,4.94250511877678,6.51685393258433,1220.46018559867,88015962,65.7097431233166,1.54906009249231,27.8965736381251
PHL,2004,21.71867,14.4,60.02346,19.21395,6.543861,1.389134,11.74129,27.04183,50.51485,31.00924,NA,31.0091888405899,54.1760903652699,6.56922851180626,4.82921083627795,1099.63013023758,86394504,71.6007252032252,0.623144777963454,31.0092116533596
PHL,2003,33.05169,16.1,60.76447,19.35513,5.600646,1.908312,9.601292,27.92949,51.86093,31.94836,NA,31.9483476124037,55.215173601888,5.08691113513073,2.28915662650607,1027.2301192843,84731835,71.1158091036307,0.565263243432102,31.9483733559218
PHL,2002,38.57995,14.6,62.47876,14.74794,NA,NA,NA,29.95821,54.28221,33.66385,NA,33.6639320327397,57.4145978774769,3.71625500158383,2.72277227722765,1014.90879320106,83068889,64.715074553291,2.09827504516588,33.6639599838555
PHL,2001,NA,27.700001,67.6375,NA,NA,NA,NA,32.13622,53.15202,36.26521,NA,36.2651057135869,56.4414724546187,3.04923134463486,5.34550195567142,969.530611744453,81401488,59.2614955783056,0.96298544393499,36.2651173043754
PHL,2000,29.45958,24,72.52813,NA,NA,0.0186687,0.120729,35.607,55.85332,39.72942,NA,35.6071396041854,55.8532415811266,4.38250500083399,3.9771250324928,1050.79273107952,79625397,58.598433117411,1.77722452613512,35.6071396041854
PHL,1999,NA,14.6,75.44434,NA,NA,NA,NA,37.32778,57.0587,41.67563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1998,NA,12.4,87.20475,NA,NA,NA,NA,41.99267,53.64678,46.74396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1997,NA,NA,102.455,NA,NA,NA,NA,49.40082,54.27538,54.4459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1996,NA,NA,101.691,NA,NA,NA,NA,42.87263,49.27732,48.01311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1995,NA,NA,85.4379,NA,NA,NA,NA,32.86444,45.40147,39.45302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1994,NA,NA,73.6241,NA,NA,NA,NA,25.45618,41.27705,31.45453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1993,NA,NA,73.82639,NA,NA,NA,NA,23.11342,37.41401,28.00666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1992,NA,NA,68.02772,NA,NA,NA,NA,17.92369,31.86502,21.89665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1991,NA,NA,62.49479,NA,NA,NA,NA,15.57594,30.51925,18.80507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1990,NA,NA,68.69901,NA,NA,NA,NA,16.82231,30.04499,19.51553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1989,NA,NA,65.70804,NA,NA,NA,NA,15.16004,28.58216,17.91474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1988,NA,NA,68.68483,NA,NA,NA,NA,14.15498,25.42316,16.50172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1987,NA,NA,73.9358,NA,NA,NA,NA,14.03298,24.15465,16.30895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1986,NA,NA,68.2714,NA,NA,NA,NA,13.05444,24.26577,15.31026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1985,NA,NA,85.23362,NA,NA,NA,NA,17.68268,25.41472,23.73302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1984,NA,NA,104.193,NA,NA,NA,NA,21.51101,24.6415,30.94949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHL,1983,NA,NA,131.0644,NA,NA,NA,NA,32.46632,29.7066,45.3754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
